"Year","Tags.List","Count"
2011,"Cartoony",4
2011,"Casual",64
2011,"Cats",1
2011,"Character Customization",12
2011,"Chess",1
2011,"Choices Matter",3
2011,"Cinematic",4
2011,"City Builder",3
2011,"Classic",39
2011,"Co-op",52
2011,"Co-op Campaign",2
2011,"Cold War",6
2011,"Colorful",6
2011,"Combat",5
2011,"Combat Racing",6
2011,"Comedy",34
2011,"Comic Book",2
2011,"Competitive",4
2011,"Conspiracy",4
2011,"Controller",21
2011,"Crafting",5
2011,"Creature Collector",4
2011,"Crime",9
2011,"Cult Classic",5
2011,"Cute",7
2011,"Cyberpunk",6
2011,"Dark",7
2011,"Dark Fantasy",4
2011,"Dark Humor",3
2011,"Deckbuilding",1
2011,"Demons",1
2011,"Destruction",10
2011,"Detective",14
2011,"Difficult",23
2011,"Dinosaurs",1
2011,"Diplomacy",3
2011,"Dog",1
2011,"Dragons",1
2011,"Drama",5
2011,"Driving",9
2011,"Dungeon Crawler",7
2011,"Dungeons & Dragons",1
2011,"Dynamic Narration",1
2011,"Dystopian",3
2011,"Economy",5
2011,"Education",2
2011,"Epic",1
2011,"Escape Room",8
2011,"Experimental",3
2011,"Exploration",17
2011,"FMV",1
2011,"FPS",26
2011,"Family Friendly",16
2011,"Fantasy",41
2011,"Farming",1
2011,"Farming Sim",1
2011,"Fast-Paced",7
2011,"Female Protagonist",30
2011,"Fighting",2
2011,"First-Person",28
2011,"Fishing",1
2011,"Flight",4
2011,"Free to Play",9
2011,"Funny",40
2011,"Futuristic",9
2011,"Games Workshop",2
2011,"God Game",3
2011,"Golf",1
2011,"Gore",14
2011,"Gothic",3
2011,"Grand Strategy",9
2011,"Great Soundtrack",59
2011,"Grid-Based Movement",1
2011,"Gun Customization",1
2011,"Hack and Slash",14
2011,"Hacking",3
2011,"Hand-drawn",3
2011,"Heist",1
2011,"Hentai",1
2011,"Hero Shooter",1
2011,"Hidden Object",6
2011,"Historical",24
2011,"Horror",19
2011,"Horses",1
2011,"Illuminati",3
2011,"Immersive Sim",2
2011,"Indie",101
2011,"Inventory Management",2
2011,"Investigation",3
2011,"Isometric",12
2011,"JRPG",6
2011,"Kickstarter",1
2011,"LEGO",1
2011,"LGBTQ+",1
2011,"Lemmings",1
2011,"Level Editor",3
2011,"Life Sim",1
2011,"Linear",5
2011,"Local Co-Op",17
2011,"Local Multiplayer",15
2011,"Logic",2
2011,"Loot",2
2011,"Lovecraftian",2
2011,"MMORPG",5
2011,"MOBA",4
2011,"Magic",8
2011,"Management",7
2011,"Mars",2
2011,"Massively Multiplayer",9
2011,"Match 3",4
2011,"Mature",2
2011,"Mechs",1
2011,"Medieval",12
2011,"Memes",3
2011,"Metroidvania",3
2011,"Military",11
2011,"Minigames",1
2011,"Minimalist",3
2011,"Moddable",16
2011,"Mouse only",5
2011,"Multiplayer",81
2011,"Music",6
2011,"Mystery",11
2011,"Mythology",1
2011,"NSFW",1
2011,"Narration",2
2011,"Narrative",1
2011,"Nature",1
2011,"Naval",3
2011,"Ninja",1
2011,"Noir",6
2011,"Nostalgia",3
2011,"Nudity",7
2011,"Offroad",2
2011,"Old School",8
2011,"On-Rails Shooter",1
2011,"Online Co-Op",24
2011,"Open World",34
2011,"Open World Survival Craft",1
2011,"Parkour",3
2011,"Parody",4
2011,"Party Game",1
2011,"Party-Based RPG",6
2011,"Perma Death",2
2011,"Physics",15
2011,"Pirates",4
2011,"Pixel Graphics",12
2011,"Platformer",24
2011,"Point & Click",26
2011,"Political",2
2011,"Political Sim",1
2011,"Politics",2
2011,"Post-apocalyptic",4
2011,"Precision Platformer",1
2011,"Procedural Generation",7
2011,"Programming",1
2011,"Psychedelic",1
2011,"Psychological",1
2011,"Psychological Horror",4
2011,"Puzzle",49
2011,"Puzzle Platformer",6
2011,"PvE",3
2011,"PvP",8
2011,"Quick-Time Events",1
2011,"RPG",60
2011,"RTS",30
2011,"Racing",15
2011,"Real Time Tactics",7
2011,"Real-Time",7
2011,"Real-Time with Pause",6
2011,"Realistic",5
2011,"Relaxing",4
2011,"Remake",4
2011,"Replay Value",12
2011,"Resource Management",2
2011,"Retro",29
2011,"Rhythm",3
2011,"Robots",7
2011,"Roguelike",3
2011,"Roguelite",2
2011,"Romance",1
2011,"Rome",1
2011,"Runner",1
2011,"Sandbox",27
2011,"Satire",2
2011,"Sci-fi",45
2011,"Science",2
2011,"Score Attack",4
2011,"Sequel",1
2011,"Sexual Content",2
2011,"Shoot Em Up",10
2011,"Shooter",47
2011,"Short",14
2011,"Side Scroller",8
2011,"Simulation",40
2011,"Singleplayer",151
2011,"Sniper",1
2011,"Space",16
2011,"Space Sim",2
2011,"Spaceships",1
2011,"Split Screen",5
2011,"Sports",4
2011,"Stealth",9
2011,"Steampunk",8
2011,"Story Rich",40
2011,"Strategy",91
2011,"Strategy RPG",6
2011,"Stylized",5
2011,"Superhero",2
2011,"Supernatural",1
2011,"Surreal",8
2011,"Survival",15
2011,"Survival Horror",4
2011,"Tactical",23
2011,"Tactical RPG",2
2011,"Tanks",2
2011,"Team-Based",7
2011,"Third Person",40
2011,"Third-Person Shooter",16
2011,"Thriller",3
2011,"Tile-Matching",1
2011,"Time Attack",1
2011,"Time Manipulation",3
2011,"Time Travel",2
2011,"Top-Down",16
2011,"Top-Down Shooter",6
2011,"Touch-Friendly",3
2011,"Tower Defense",11
2011,"Trading",1
2011,"Traditional Roguelike",1
2011,"Trains",2
2011,"Transportation",1
2011,"Turn-Based",22
2011,"Turn-Based Combat",7
2011,"Turn-Based Strategy",12
2011,"Turn-Based Tactics",5
2011,"Twin Stick Shooter",6
2011,"Underwater",2
2011,"VR",1
2011,"Vehicular Combat",6
2011,"Villain Protagonist",2
2011,"Violent",4
2011,"Visual Novel",1
2011,"Walking Simulator",1
2011,"War",15
2011,"Wargame",2
2011,"Warhammer 40K",2
2011,"World War I",1
2011,"World War II",8
2011,"Zombies",10
2012,"1980s",2
2012,"1990s",10
2012,"2.5D",8
2012,"2D",82
2012,"2D Platformer",6
2012,"3D",8
2012,"3D Fighter",2
2012,"3D Platformer",6
2012,"3D Vision",6
2012,"4 Player Local",7
2012,"4X",6
2012,"6DOF",2
2012,"Abstract",3
2012,"Action",172
2012,"Action RPG",21
2012,"Action Roguelike",4
2012,"Action-Adventure",12
2012,"Addictive",10
2012,"Adventure",147
2012,"Aliens",9
2012,"Alternate History",2
2012,"Anime",16
2012,"Arcade",29
2012,"Arena Shooter",2
2012,"Artificial Intelligence",1
2012,"Assassin",2
2012,"Asynchronous Multiplayer",1
2012,"Atmospheric",84
2012,"Automobile Sim",4
2012,"Base Building",6
2012,"Based On A Novel",6
2012,"Beat em up",9
2012,"Beautiful",4
2012,"Blood",1
2012,"Board Game",3
2012,"Building",7
2012,"Bullet Hell",5
2012,"Bullet Time",3
2012,"CRPG",8
2012,"Cartoon",4
2012,"Cartoony",10
2012,"Casual",71
2012,"Character Action Game",2
2012,"Character Customization",13
2012,"Chess",1
2012,"Choices Matter",8
2012,"Choose Your Own Adventure",1
2012,"Cinematic",5
2012,"City Builder",7
2012,"Class-Based",3
2012,"Classic",44
2012,"Co-op",57
2012,"Cold War",2
2012,"Colony Sim",1
2012,"Colorful",17
2012,"Combat",2
2012,"Combat Racing",1
2012,"Comedy",37
2012,"Comic Book",5
2012,"Competitive",7
2012,"Controller",33
2012,"Conversation",1
2012,"Cooking",1
2012,"Crafting",5
2012,"Crime",3
2012,"Cult Classic",11
2012,"Cute",16
2012,"Cyberpunk",4
2012,"Dark",22
2012,"Dark Comedy",2
2012,"Dark Fantasy",10
2012,"Dark Humor",11
2012,"Dating Sim",2
2012,"Demons",2
2012,"Destruction",2
2012,"Detective",11
2012,"Difficult",49
2012,"Dinosaurs",2
2012,"Diplomacy",5
2012,"Documentary",1
2012,"Dragons",2
2012,"Drama",4
2012,"Driving",6
2012,"Dungeon Crawler",9
2012,"Dungeons & Dragons",1
2012,"Dystopian",6
2012,"Economy",3
2012,"Education",1
2012,"Electronic Music",1
2012,"Emotional",4
2012,"Episodic",3
2012,"Escape Room",10
2012,"Experience",1
2012,"Experimental",6
2012,"Exploration",26
2012,"FMV",1
2012,"FPS",30
2012,"Family Friendly",21
2012,"Fantasy",60
2012,"Fast-Paced",10
2012,"Feature Film",1
2012,"Female Protagonist",38
2012,"Fighting",4
2012,"First-Person",32
2012,"Flight",8
2012,"Football (American)",1
2012,"Football (Soccer)",1
2012,"Free to Play",12
2012,"Funny",45
2012,"Futuristic",8
2012,"Game Development",1
2012,"GameMaker",3
2012,"Games Workshop",1
2012,"God Game",1
2012,"Gore",26
2012,"Gothic",4
2012,"Grand Strategy",10
2012,"Great Soundtrack",80
2012,"Grid-Based Movement",2
2012,"Gun Customization",1
2012,"Hack and Slash",22
2012,"Hacking",1
2012,"Hand-drawn",12
2012,"Hex Grid",3
2012,"Hidden Object",6
2012,"Historical",13
2012,"Horror",23
2012,"Hunting",1
2012,"Idler",1
2012,"Immersive",2
2012,"Immersive Sim",5
2012,"Indie",149
2012,"Interactive Fiction",5
2012,"Investigation",1
2012,"Isometric",15
2012,"JRPG",5
2012,"Jump Scare",1
2012,"Kickstarter",3
2012,"LEGO",3
2012,"LGBTQ+",2
2012,"Lemmings",1
2012,"Level Editor",8
2012,"Linear",6
2012,"Local Co-Op",25
2012,"Local Multiplayer",25
2012,"Logic",1
2012,"Loot",7
2012,"Looter Shooter",1
2012,"Lovecraftian",1
2012,"MMORPG",7
2012,"MOBA",1
2012,"Magic",10
2012,"Management",7
2012,"Mars",1
2012,"Martial Arts",2
2012,"Massively Multiplayer",11
2012,"Match 3",6
2012,"Mature",9
2012,"Mechs",3
2012,"Medieval",13
2012,"Memes",3
2012,"Metroidvania",8
2012,"Military",12
2012,"Minigames",1
2012,"Minimalist",3
2012,"Mining",1
2012,"Moddable",12
2012,"Mouse only",2
2012,"Movie",1
2012,"Multiplayer",86
2012,"Multiple Endings",8
2012,"Music",9
2012,"Music-Based Procedural Generation",1
2012,"Mystery",18
2012,"Mythology",2
2012,"Narration",3
2012,"Narrative",1
2012,"Nature",3
2012,"Naval",3
2012,"Naval Combat",3
2012,"Ninja",1
2012,"Noir",7
2012,"Nostalgia",1
2012,"Nudity",9
2012,"Offroad",1
2012,"Old School",15
2012,"Online Co-Op",28
2012,"Open World",39
2012,"Otome",1
2012,"Parkour",4
2012,"Parody",3
2012,"Party-Based RPG",7
2012,"Perma Death",4
2012,"Physics",11
2012,"Pinball",1
2012,"Pirates",2
2012,"Pixel Graphics",28
2012,"Platformer",54
2012,"Point & Click",32
2012,"Political",2
2012,"Political Sim",3
2012,"Politics",2
2012,"Post-apocalyptic",12
2012,"Precision Platformer",2
2012,"Procedural Generation",6
2012,"Psychedelic",4
2012,"Psychological",4
2012,"Psychological Horror",9
2012,"Puzzle",85
2012,"Puzzle Platformer",16
2012,"PvE",4
2012,"PvP",8
2012,"Quick-Time Events",1
2012,"RPG",64
2012,"RPGMaker",1
2012,"RTS",23
2012,"Racing",11
2012,"Real Time Tactics",3
2012,"Real-Time",6
2012,"Real-Time with Pause",9
2012,"Realistic",5
2012,"Relaxing",6
2012,"Remake",11
2012,"Replay Value",13
2012,"Resource Management",4
2012,"Retro",39
2012,"Rhythm",6
2012,"Robots",6
2012,"Roguelike",6
2012,"Roguelite",5
2012,"Roguevania",1
2012,"Romance",3
2012,"Sailing",1
2012,"Sandbox",22
2012,"Satire",2
2012,"Sci-fi",54
2012,"Science",1
2012,"Score Attack",5
2012,"Sequel",1
2012,"Sexual Content",2
2012,"Shoot Em Up",8
2012,"Shooter",52
2012,"Short",17
2012,"Side Scroller",26
2012,"Simulation",43
2012,"Singleplayer",207
2012,"Skating",1
2012,"Sokoban",2
2012,"Soundtrack",2
2012,"Space",25
2012,"Space Sim",6
2012,"Spaceships",1
2012,"Spectacle fighter",1
2012,"Split Screen",9
2012,"Sports",6
2012,"Stealth",15
2012,"Steampunk",12
2012,"Story Rich",63
2012,"Strategy",84
2012,"Strategy RPG",2
2012,"Stylized",5
2012,"Submarine",1
2012,"Superhero",2
2012,"Supernatural",10
2012,"Surreal",9
2012,"Survival",18
2012,"Survival Horror",7
2012,"Swordplay",1
2012,"Tabletop",2
2012,"Tactical",22
2012,"Tactical RPG",8
2012,"Tanks",3
2012,"Team-Based",8
2012,"Third Person",52
2012,"Third-Person Shooter",22
2012,"Thriller",5
2012,"Time Attack",2
2012,"Time Management",1
2012,"Time Manipulation",4
2012,"Time Travel",1
2012,"Top-Down",13
2012,"Top-Down Shooter",4
2012,"Touch-Friendly",9
2012,"Tower Defense",12
2012,"TrackIR",3
2012,"Trading",3
2012,"Traditional Roguelike",1
2012,"Trains",1
2012,"Transhumanism",1
2012,"Transportation",1
2012,"Turn-Based",24
2012,"Turn-Based Combat",3
2012,"Turn-Based Strategy",15
2012,"Turn-Based Tactics",5
2012,"Twin Stick Shooter",4
2012,"Underground",1
2012,"Unforgiving",1
2012,"VR",2
2012,"Vampire",3
2012,"Vehicular Combat",2
2012,"Vikings",3
2012,"Villain Protagonist",1
2012,"Violent",10
2012,"Visual Novel",3
2012,"Voice Control",1
2012,"Walking Simulator",2
2012,"War",13
2012,"Wargame",6
2012,"Warhammer 40K",1
2012,"Well-Written",1
2012,"Werewolves",2
2012,"World War II",8
2012,"Zombies",14
2012,"eSports",2
2013,"1980s",4
2013,"1990s",19
2013,"2.5D",12
2013,"2D",131
2013,"2D Fighter",7
2013,"2D Platformer",11
2013,"3D",8
2013,"3D Fighter",1
2013,"3D Platformer",5
2013,"3D Vision",10
2013,"4 Player Local",14
2013,"4X",7
2013,"6DOF",1
2013,"Abstract",10
2013,"Action",254
2013,"Action RPG",21
2013,"Action Roguelike",9
2013,"Action-Adventure",18
2013,"Addictive",16
2013,"Adventure",214
2013,"Agriculture",4
2013,"Aliens",12
2013,"Alternate History",5
2013,"Ambient",1
2013,"America",2
2013,"Anime",14
2013,"Arcade",55
2013,"Arena Shooter",3
2013,"Artificial Intelligence",1
2013,"Assassin",1
2013,"Asynchronous Multiplayer",4
2013,"Atmospheric",114
2013,"Auto Battler",1
2013,"Automobile Sim",11
2013,"Base Building",7
2013,"Based On A Novel",4
2013,"Basketball",1
2013,"Beat em up",19
2013,"Beautiful",16
2013,"Bikes",3
2013,"Blood",2
2013,"Board Game",3
2013,"Building",18
2013,"Bullet Hell",6
2013,"Bullet Time",5
2013,"CRPG",12
2013,"Capitalism",1
2013,"Card Battler",1
2013,"Card Game",4
2013,"Cartoon",7
2013,"Cartoony",9
2013,"Casual",116
2013,"Cats",2
2013,"Character Action Game",4
2013,"Character Customization",15
2013,"Choices Matter",15
2013,"Choose Your Own Adventure",6
2013,"Cinematic",7
2013,"City Builder",12
2013,"Classic",59
2013,"Clicker",1
2013,"Co-op",88
2013,"Co-op Campaign",2
2013,"Cold War",3
2013,"Collectathon",1
2013,"Colony Sim",5
2013,"Colorful",14
2013,"Combat",9
2013,"Combat Racing",1
2013,"Comedy",66
2013,"Comic Book",8
2013,"Competitive",15
2013,"Conspiracy",2
2013,"Controller",55
2013,"Conversation",1
2013,"Cooking",1
2013,"Crafting",9
2013,"Creature Collector",1
2013,"Crime",5
2013,"Crowdfunded",2
2013,"Cult Classic",18
2013,"Cute",21
2013,"Cyberpunk",15
2013,"Dark",14
2013,"Dark Comedy",3
2013,"Dark Fantasy",8
2013,"Dark Humor",12
2013,"Dating Sim",4
2013,"Deckbuilding",1
2013,"Demons",3
2013,"Destruction",5
2013,"Detective",12
2013,"Difficult",76
2013,"Dinosaurs",2
2013,"Diplomacy",2
2013,"Dog",1
2013,"Dragons",6
2013,"Drama",6
2013,"Driving",12
2013,"Dungeon Crawler",13
2013,"Dungeons & Dragons",4
2013,"Dynamic Narration",3
2013,"Dystopian",6
2013,"Early Access",6
2013,"Economy",11
2013,"Education",9
2013,"Emotional",7
2013,"Epic",4
2013,"Episodic",6
2013,"Escape Room",9
2013,"Experimental",6
2013,"Exploration",52
2013,"FMV",4
2013,"FPS",44
2013,"Family Friendly",22
2013,"Fantasy",81
2013,"Farming",4
2013,"Farming Sim",4
2013,"Fast-Paced",15
2013,"Female Protagonist",54
2013,"Fighting",13
2013,"First-Person",69
2013,"Fishing",1
2013,"Flight",11
2013,"Football (Soccer)",1
2013,"Free to Play",23
2013,"Funny",70
2013,"Futuristic",7
2013,"GameMaker",4
2013,"God Game",6
2013,"Gore",29
2013,"Gothic",6
2013,"Grand Strategy",6
2013,"Great Soundtrack",115
2013,"Grid-Based Movement",4
2013,"Gun Customization",1
2013,"Hack and Slash",23
2013,"Hacking",1
2013,"Hand-drawn",14
2013,"Heist",2
2013,"Hentai",1
2013,"Hex Grid",4
2013,"Hidden Object",4
2013,"Historical",25
2013,"Horror",56
2013,"Illuminati",1
2013,"Immersive",4
2013,"Immersive Sim",6
2013,"Indie",254
2013,"Intentionally Awkward Controls",1
2013,"Interactive Fiction",6
2013,"Inventory Management",3
2013,"Investigation",2
2013,"Isometric",22
2013,"JRPG",8
2013,"Jet",1
2013,"Job Simulator",2
2013,"Jump Scare",1
2013,"Kickstarter",11
2013,"LEGO",2
2013,"LGBTQ+",2
2013,"Level Editor",13
2013,"Life Sim",6
2013,"Linear",6
2013,"Local Co-Op",46
2013,"Local Multiplayer",49
2013,"Logic",1
2013,"Loot",6
2013,"Looter Shooter",2
2013,"Lore-Rich",4
2013,"Lovecraftian",8
2013,"MMORPG",7
2013,"MOBA",3
2013,"Magic",7
2013,"Management",24
2013,"Mars",1
2013,"Massively Multiplayer",16
2013,"Match 3",4
2013,"Mature",7
2013,"Mechs",6
2013,"Medical Sim",1
2013,"Medieval",16
2013,"Memes",6
2013,"Metroidvania",19
2013,"Military",12
2013,"Minigames",1
2013,"Minimalist",5
2013,"Mining",1
2013,"Mod",2
2013,"Moddable",19
2013,"Modern",1
2013,"Motocross",1
2013,"Motorbike",3
2013,"Mouse only",5
2013,"Multiplayer",128
2013,"Multiple Endings",9
2013,"Music",14
2013,"Music-Based Procedural Generation",1
2013,"Mystery",18
2013,"Mystery Dungeon",1
2013,"Mythology",3
2013,"NSFW",1
2013,"Narration",7
2013,"Narrative",1
2013,"Nature",3
2013,"Naval",1
2013,"Naval Combat",2
2013,"Ninja",6
2013,"Noir",12
2013,"Nonlinear",3
2013,"Nostalgia",5
2013,"Nudity",10
2013,"Offroad",1
2013,"Old School",22
2013,"On-Rails Shooter",1
2013,"Online Co-Op",40
2013,"Open World",63
2013,"Open World Survival Craft",3
2013,"Parkour",8
2013,"Parody",8
2013,"Party",5
2013,"Party Game",10
2013,"Party-Based RPG",11
2013,"Perma Death",14
2013,"Philosophical",2
2013,"Physics",21
2013,"Pinball",1
2013,"Pirates",1
2013,"Pixel Graphics",51
2013,"Platformer",88
2013,"Point & Click",42
2013,"Political",5
2013,"Political Sim",3
2013,"Politics",5
2013,"Pool",1
2013,"Post-apocalyptic",18
2013,"Precision Platformer",5
2013,"Procedural Generation",17
2013,"Psychedelic",3
2013,"Psychological",9
2013,"Psychological Horror",15
2013,"Puzzle",99
2013,"Puzzle Platformer",21
2013,"PvE",10
2013,"PvP",14
2013,"Quick-Time Events",8
2013,"RPG",96
2013,"RTS",27
2013,"Racing",18
2013,"Real Time Tactics",5
2013,"Real-Time",8
2013,"Real-Time with Pause",8
2013,"Realistic",19
2013,"Reboot",5
2013,"Relaxing",11
2013,"Remake",17
2013,"Replay Value",20
2013,"Resource Management",8
2013,"Retro",65
2013,"Rhythm",6
2013,"Robots",10
2013,"Roguelike",19
2013,"Roguelite",10
2013,"Roguevania",1
2013,"Romance",5
2013,"Rome",1
2013,"Runner",3
2013,"Sandbox",42
2013,"Satire",5
2013,"Sci-fi",79
2013,"Score Attack",8
2013,"Sequel",2
2013,"Sexual Content",1
2013,"Shoot Em Up",13
2013,"Shooter",67
2013,"Short",34
2013,"Side Scroller",42
2013,"Simulation",88
2013,"Singleplayer",308
2013,"Sniper",3
2013,"Snooker",1
2013,"Snow",1
2013,"Sokoban",1
2013,"Soundtrack",2
2013,"Space",25
2013,"Space Sim",4
2013,"Spaceships",1
2013,"Spectacle fighter",3
2013,"Split Screen",12
2013,"Sports",16
2013,"Stealth",26
2013,"Steampunk",11
2013,"Story Rich",83
2013,"Strategy",134
2013,"Strategy RPG",4
2013,"Stylized",10
2013,"Superhero",6
2013,"Supernatural",4
2013,"Surreal",18
2013,"Survival",35
2013,"Survival Horror",19
2013,"Swordplay",3
2013,"Tabletop",3
2013,"Tactical",29
2013,"Tactical RPG",7
2013,"Tanks",3
2013,"Team-Based",7
2013,"Text-Based",5
2013,"Third Person",53
2013,"Third-Person Shooter",19
2013,"Thriller",3
2013,"Time Attack",3
2013,"Time Management",3
2013,"Time Travel",2
2013,"Top-Down",17
2013,"Top-Down Shooter",4
2013,"Touch-Friendly",18
2013,"Tower Defense",18
2013,"TrackIR",4
2013,"Trading",2
2013,"Traditional Roguelike",1
2013,"Trains",5
2013,"Transhumanism",1
2013,"Transportation",1
2013,"Trivia",9
2013,"Turn-Based",41
2013,"Turn-Based Combat",13
2013,"Turn-Based Strategy",26
2013,"Turn-Based Tactics",10
2013,"Tutorial",1
2013,"Twin Stick Shooter",3
2013,"Typing",3
2013,"Unforgiving",1
2013,"VR",12
2013,"Vampire",7
2013,"Vehicular Combat",2
2013,"Vikings",1
2013,"Villain Protagonist",2
2013,"Violent",9
2013,"Visual Novel",10
2013,"Voxel",4
2013,"Walking Simulator",16
2013,"War",15
2013,"Wargame",1
2013,"Well-Written",1
2013,"Werewolves",1
2013,"Western",5
2013,"World War I",3
2013,"World War II",10
2013,"Zombies",27
2013,"eSports",5
2014,"1980s",13
2014,"1990s",55
2014,"2.5D",27
2014,"2D",323
2014,"2D Fighter",13
2014,"2D Platformer",13
2014,"3D",33
2014,"3D Fighter",5
2014,"3D Platformer",20
2014,"3D Vision",10
2014,"4 Player Local",28
2014,"4X",15
2014,"6DOF",6
2014,"Abstract",16
2014,"Action",687
2014,"Action RPG",54
2014,"Action RTS",2
2014,"Action Roguelike",30
2014,"Action-Adventure",17
2014,"Addictive",11
2014,"Adventure",718
2014,"Agriculture",5
2014,"Aliens",23
2014,"Alternate History",5
2014,"Ambient",1
2014,"America",11
2014,"Animation & Modeling",1
2014,"Anime",106
2014,"Arcade",135
2014,"Archery",2
2014,"Arena Shooter",13
2014,"Artificial Intelligence",6
2014,"Assassin",8
2014,"Asynchronous Multiplayer",4
2014,"Atmospheric",252
2014,"Automation",2
2014,"Automobile Sim",32
2014,"Base Building",20
2014,"Based On A Novel",5
2014,"Basketball",2
2014,"Battle Royale",2
2014,"Beat em up",31
2014,"Beautiful",23
2014,"Benchmark",1
2014,"Bikes",3
2014,"Birds",1
2014,"Blood",5
2014,"Board Game",18
2014,"Boxing",1
2014,"Building",47
2014,"Bullet Hell",47
2014,"Bullet Time",4
2014,"CRPG",11
2014,"Capitalism",5
2014,"Card Battler",7
2014,"Card Game",19
2014,"Cartoon",18
2014,"Cartoony",32
2014,"Casual",496
2014,"Cats",8
2014,"Character Action Game",7
2014,"Character Customization",21
2014,"Chess",5
2014,"Choices Matter",39
2014,"Choose Your Own Adventure",30
2014,"Cinematic",9
2014,"City Builder",19
2014,"Class-Based",5
2014,"Classic",148
2014,"Clicker",1
2014,"Co-op",139
2014,"Co-op Campaign",2
2014,"Cold War",14
2014,"Collectathon",4
2014,"Colony Sim",3
2014,"Colorful",61
2014,"Combat",13
2014,"Combat Racing",5
2014,"Comedy",116
2014,"Comic Book",9
2014,"Competitive",18
2014,"Conspiracy",5
2014,"Controller",60
2014,"Conversation",4
2014,"Cozy",1
2014,"Crafting",26
2014,"Cricket",2
2014,"Crime",13
2014,"Crowdfunded",11
2014,"Cult Classic",28
2014,"Cute",91
2014,"Cyberpunk",23
2014,"Cycling",1
2014,"Dark",51
2014,"Dark Comedy",2
2014,"Dark Fantasy",25
2014,"Dark Humor",12
2014,"Dating Sim",31
2014,"Deckbuilding",6
2014,"Demons",5
2014,"Design & Illustration",2
2014,"Destruction",11
2014,"Detective",39
2014,"Difficult",165
2014,"Dinosaurs",2
2014,"Diplomacy",1
2014,"Documentary",1
2014,"Dog",12
2014,"Dragons",7
2014,"Drama",10
2014,"Driving",33
2014,"Dungeon Crawler",42
2014,"Dungeons & Dragons",1
2014,"Dynamic Narration",4
2014,"Dystopian",14
2014,"Early Access",61
2014,"Economy",26
2014,"Education",25
2014,"Emotional",10
2014,"Epic",20
2014,"Episodic",10
2014,"Escape Room",17
2014,"Experimental",8
2014,"Exploration",103
2014,"FMV",11
2014,"FPS",101
2014,"Family Friendly",143
2014,"Fantasy",189
2014,"Farming",3
2014,"Farming Sim",6
2014,"Fast-Paced",44
2014,"Feature Film",1
2014,"Female Protagonist",198
2014,"Fighting",34
2014,"First-Person",166
2014,"Fishing",3
2014,"Flight",31
2014,"Football (American)",2
2014,"Football (Soccer)",2
2014,"Fox",1
2014,"Free to Play",57
2014,"Funny",141
2014,"Futuristic",35
2014,"Gambling",1
2014,"Game Development",2
2014,"GameMaker",6
2014,"Games Workshop",5
2014,"God Game",15
2014,"Golf",1
2014,"Gore",63
2014,"Gothic",9
2014,"Grand Strategy",24
2014,"Great Soundtrack",280
2014,"Grid-Based Movement",11
2014,"Gun Customization",3
2014,"Hack and Slash",47
2014,"Hacking",4
2014,"Hand-drawn",29
2014,"Heist",2
2014,"Hentai",8
2014,"Hero Shooter",2
2014,"Hex Grid",28
2014,"Hidden Object",67
2014,"Historical",58
2014,"Horror",154
2014,"Horses",6
2014,"Hunting",6
2014,"Idler",1
2014,"Illuminati",10
2014,"Immersive",4
2014,"Immersive Sim",5
2014,"Indie",863
2014,"Intentionally Awkward Controls",3
2014,"Interactive Fiction",27
2014,"Inventory Management",4
2014,"Investigation",12
2014,"Isometric",50
2014,"JRPG",46
2014,"Jet",2
2014,"Jump Scare",4
2014,"Kickstarter",25
2014,"LEGO",4
2014,"LGBTQ+",24
2014,"Lemmings",5
2014,"Level Editor",24
2014,"Life Sim",6
2014,"Linear",15
2014,"Local Co-Op",80
2014,"Local Multiplayer",71
2014,"Logic",17
2014,"Loot",16
2014,"Looter Shooter",2
2014,"Lore-Rich",6
2014,"Lovecraftian",12
2014,"MMORPG",13
2014,"MOBA",4
2014,"Magic",38
2014,"Management",58
2014,"Mars",3
2014,"Martial Arts",6
2014,"Massively Multiplayer",32
2014,"Match 3",12
2014,"Mature",19
2014,"Mechs",15
2014,"Medieval",22
2014,"Memes",20
2014,"Metroidvania",34
2014,"Military",30
2014,"Minimalist",22
2014,"Mining",4
2014,"Mod",5
2014,"Moddable",25
2014,"Modern",3
2014,"Motocross",1
2014,"Motorbike",2
2014,"Mouse only",14
2014,"Movie",1
2014,"Multiplayer",253
2014,"Multiple Endings",26
2014,"Music",21
2014,"Music-Based Procedural Generation",3
2014,"Musou",1
2014,"Mystery",71
2014,"Mystery Dungeon",4
2014,"Mythology",8
2014,"NSFW",3
2014,"Narration",6
2014,"Nature",7
2014,"Naval",14
2014,"Naval Combat",6
2014,"Ninja",10
2014,"Noir",18
2014,"Nonlinear",4
2014,"Nostalgia",30
2014,"Nudity",42
2014,"Offroad",3
2014,"Old School",46
2014,"On-Rails Shooter",6
2014,"Online Co-Op",58
2014,"Open World",148
2014,"Open World Survival Craft",10
2014,"Otome",16
2014,"Parkour",22
2014,"Parody",7
2014,"Party",3
2014,"Party Game",7
2014,"Party-Based RPG",17
2014,"Perma Death",31
2014,"Philosophical",4
2014,"Physics",43
2014,"Pinball",2
2014,"Pirates",11
2014,"Pixel Graphics",142
2014,"Platformer",193
2014,"Point & Click",207
2014,"Political",2
2014,"Political Sim",4
2014,"Politics",6
2014,"Pool",2
2014,"Post-apocalyptic",39
2014,"Precision Platformer",13
2014,"Procedural Generation",45
